,category,header,content
0,business,10 Beautiful Productivity App Concepts You’d Wish Were Real,The most stunning productivity software you’ve ever seen —  Sometimes someone will release a design or visual of the future of apps/tech/products and you just melt. This is pure productivity love below! 👇🏼 We’d recommend checking out the designs below but remembering that whatever you choose as your productivity app — the best apps are the ones you stick with versus change from. 🌿 🍱 Bento is real! 😉 🌿
1,business,The 7 Habits Of Insanely Prolific Creators,"Some of the greatest creators were people like Picasso, Asimov, DaVinci, Aphex Twin, Agatha Christie, and Ridley Scott. There is just so much beauty in seeing other humans pour out their great creative expression. It just fires me up in a big way. These are the habits that connect to these great people. PLEASE NOTE: This article was written by Stacy Foster who is one of our community members and we chose it as the article of the day."
2,business,How Does Notion Help Me to Organize My Entire Life Like a Pro,"Notion makes devilishly complex problems seem simple. —  I’m a great lover of productivity tips and life management tools, and planner photos are among my favorite Instagram feeds to read through. I’m a digital marketer who also runs a blog and does freelance writing, so I’m always looking for tools that help me stay organized. That’s where my… Only one company, Solar Foods from Finland appears to be working on the technology, producing a product named Solein(TM), but…"
3,business,A strategic design approach to brand transformation,"“Brand transformation” can mean 1,000 things. New logo. New narrative. New way of engaging with customers or employees. Here’s a few pointers on how to make the most of your brand’s transformation. There are three foundational elements of a brand transformation that have low visibility but enormous impact: the value… When Netflix started producing instead of just distributing content, it was a big risk, but it seemed to pay off. After they first produced House Of Cards in 2013, subscriber growth took off."
4,business,"Her Startup Raised $3 Million, Then It All Started Falling Apart","How 15 Minutes and One Word Prevented a Founder’s Leadership Crash —  Are you ready to face your own personal leadership crisis? It’s a question that’s almost impossible to answer until you’re faced with it. Do you run from danger or towards it? A lot of people say “towards it” until the first time they hear the sirens, then “fight” evaporates and… Our beliefs determine whether we go into debt. We can change our beliefs at any time."
5,business,My resignation manifesto,"Growing up I wanted to be a Marine Biologist. At 14, I chose “sciences” as my main field of study, it was a no-brainer, but an uninspiring Biology teacher led me to replace the subject. … If there is someone whom people like and look up to as a 21st-century inventor after Steve Jobs, most of us will undoubtedly say Elon Musk. He has established a name for himself by accomplishing seemingly impossible feats that most of us would never consider."
6,business,7 Simple Ways to Improve Your Public Speaking Skills,"This is how to overcome the fear of public speaking and knock your presentation out of the park —  “According to most studies, people’s number one fear is public speaking. Number two is death. Death is number two. Does that sound right? This means to the average person, if you go to a funeral, you’re better off in the casket than delivering the eulogy.” — Jerry Seinfeld, an American… As I shared my view, he abruptly and forcibly rejected my perspective —…"
7,business,Top 3 Self-development books that will transform your life,"This article is about how self-development books have transformed my life immensely. Let me get straight to the point, for most of my life, I have been in my comfort zone, not taking risks, not getting what I wanted because of fear of rejection. … Wisdom can often come in small packages, and wisdom about building wealth is no different. Today’s quote is from Grant Cardone, the sales coach, real estate investor, and founder of Cardone Capital:"
8,business,Do This To Win Arguments With Smart People (Overpower Anyone),"Before we get into the article — “How do you know if someone is smarter than you?”. On what basis do you judge the smarts of a person? My sophomore year of college, I started following the stock market. Shortly after, I made my first investment. As I approach my 25th birthday, it dawned on me that I've been investing for five years (My first stock purchase was Starbucks in April 2017.) After five years, there has been…"
9,business,I got my Tik Tok account copied,"I guess you know you’re doing well when your account gets copied. This isn’t the first time this has happened to me. Tik Tok Tips
 millennialnextdoor.medium.com Here’s how I found out… Finding out my Tik Tok account got copied Randomly, I was scrolling Tik Tok on my computer. I was doing some research for sponsored posts and came across one of my… 1. 經濟：除中國外，各國已進入有限常態 為什麼說各國以進入「有限常態」呢？因為中國動態清零政策，將影響各類民生用品與電子產品的生產，打擊歐美民生用品的供給、進而提高通膨，加速FED升息舉措，打擊歐美股市與民生消費市場。"
10,business,社會新鮮人習慣使用手機 卻不知道怎麼操作電腦,上個世紀末剛進入新聞圈的時候，台灣正好遇到廣播電視頻道開放，百家爭鳴。許多過去在報社的記者們紛紛轉戰電視圈，對於長年搖著筆桿寫稿的他們來說，進到電視廣播圈第一道難關就是不知道怎麼用鍵盤寫稿。曾經看過幾位新聞界的老記者們，瞇著眼睛盯著螢幕，用一根手指頭一個鍵盤一個鍵盤拼出一篇文章，有些人最後放棄在電腦前面打稿，繼續用稿子寫稿，再請年輕的同事幫忙輸入 …
11,business,Why is the world moving towards subscriptions?,"Gone are the days when subscriptions were limited to magazines and TV channels. In today’s world, everything revolves around subscriptions — from groceries to software. In the last decade, the subscription economy has grown by 6x and subscription businesses are seeing a 5x growth rate compared to others. Why has…"
12,business,My Online Hustling Stack,"Top 10 tools I use to make over $5k a month online. —  ** There may be affiliate links in this article, meaning if you sign up through them, I will earn some money, at no extra cost to you. ** Over the years, I’ve tried hundreds if not thousands of tools online in my different side hustles, and I still use quite…"
13,business,Tesla’s Netflix Problem,"Competition incoming —  Tesla is about to run into the same problem that Netflix is running into. Competition. Netflix When Netflix started producing instead of just distributing content, it was a big risk, but it seemed to pay off. After they first produced House Of Cards in 2013, subscriber growth took off. Producing content…"
14,business,Discovering the Metaverse Part 1 — Sandbox vs Decentraland,"So a while back, we released an article called “Welcome to the Metaverse — Here’s What to Expect.” It was an introduction to what the term “Metaverse” means, and captured, at a high level, where the technology could be headed. Since then, talk around the Metaverse has broadened, and interest…"
15,business,The Hard Things About ELON MUSK,"OUTWORK EVERYONE If there is someone whom people like and look up to as a 21st-century inventor after Steve Jobs, most of us will undoubtedly say Elon Musk. He has established a name for himself by accomplishing seemingly impossible feats that most of us would never consider. At a very…"
16,business,"Just as might does not make right, neither does title.","1-Minute Insight: Managing your ego —  Sometime back I was shooting the breeze with someone whom I can only describe as my senior. Our conversation turned to a topic that I had extensive and intimate knowledge of because of my previous work experience. As I shared my view, he abruptly and forcibly rejected my perspective —…"
17,business,Why Acting Rich Is Keeping You Poor,"Wealth inspiration part 22. Wisdom can often come in small packages, and wisdom about building wealth is no different. Today’s quote is from Grant Cardone, the sales coach, real estate investor, and founder of Cardone Capital: “I didn’t buy my first luxury watch or car until my businesses and investments…"
18,business,What I’ve Learned From Five Years of Investing,"Three Key Takeaways —  My sophomore year of college, I started following the stock market. Shortly after, I made my first investment. As I approach my 25th birthday, it dawned on me that I've been investing for five years (My first stock purchase was Starbucks in April 2017.) After five years, there has been…"
